donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at
f25f18f1-a5c7-427c-8702-32177dca8682,b267e252-bc36-4817-ac07-e1f07ce173d4,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
841aa32c-db5b-46ee-af0e-be32f31dbf66,b267e252-bc36-4817-ac07-e1f07ce173d4,Fellow Committee Member,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
39586b4a-2423-411b-baf6-d5b2bd200926,753dd4eb-cd0e-48eb-9ab1-9694f36d1fe1,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
865f3f40-e7ed-4ba6-8bb2-bb69377f58db,ea682350-387b-4ae0-8b43-2a130bd135c3,Business Partner,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
2643dea1-ccbe-4dd7-ac97-a5a3d7a27e12,ea682350-387b-4ae0-8b43-2a130bd135c3,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
0093fcb3-b524-416f-b6fe-b8cae32d411a,ea682350-387b-4ae0-8b43-2a130bd135c3,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
9fe54c1c-2904-4f31-9ad6-f24c2e1bb1f5,42078308-3e2e-4291-8f20-f8816b41fbdb,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
13bcb143-f1e9-4495-aefe-6f998dd031e4,42078308-3e2e-4291-8f20-f8816b41fbdb,Family - first level,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
40be0fdb-1a81-4f84-bde9-532961e3f995,42078308-3e2e-4291-8f20-f8816b41fbdb,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
cc61581c-5408-4783-852c-ceb792d94461,42078308-3e2e-4291-8f20-f8816b41fbdb,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
6faa814a-e5c5-4a3d-9e93-91b3fa954586,42078308-3e2e-4291-8f20-f8816b41fbdb,Friends with,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
82c0f34c-6750-4512-9b29-377cd817a500,2df1fde1-8e0b-40d7-911a-5f2703edbd07,Co-worker/Colleague,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
e6047c44-ae02-4005-b197-3bc46e03d15c,2df1fde1-8e0b-40d7-911a-5f2703edbd07,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
529ecb1b-7a42-4cbe-a7a6-e4352355a439,2df1fde1-8e0b-40d7-911a-5f2703edbd07,Fellow Speaker,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
518a0c42-1771-42d5-81a2-df1c8691bd6b,2df1fde1-8e0b-40d7-911a-5f2703edbd07,Mentor/Mentee,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
3b5b26a3-da2f-4d97-8d86-0a05da881084,4ef45869-4153-4e60-85d9-f53563b14c2d,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
6606d037-6e8a-4f31-9aa3-15420358c0a6,177d7144-f619-4b7f-a4ee-0ba709093065,Advisor/Advisee,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
b31f113b-afdd-4355-b447-64da974445a1,177d7144-f619-4b7f-a4ee-0ba709093065,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
f071da9a-2d5b-4dff-a6a7-603b04805b62,177d7144-f619-4b7f-a4ee-0ba709093065,Co-author,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
8a26a9e4-7864-4f1a-afed-af0a20b08a19,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
36c66176-2913-4faf-80df-7e4ca59c7ec5,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
b91f2ee2-a407-46b8-afd9-64b0df851c77,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
955f0ade-074f-4393-b25a-b570d0313e9f,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Collaborated with,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
3c1bae20-c604-4fb5-a2a6-61dc48493676,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Family - extended,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
b035eb8f-e5b2-4666-8920-26676d843f98,a04748ac-7581-436f-9f83-74e49b93ee6b,Fellow Board Member,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
d5a1fc01-bce8-45a1-8854-506d52f03035,a04748ac-7581-436f-9f83-74e49b93ee6b,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
59f5c052-5630-48f4-9622-ccbf22bcb00d,a04748ac-7581-436f-9f83-74e49b93ee6b,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
c8347acf-1aa9-4f56-b8bc-330fa57224ab,7ccb45c1-0263-4057-856d-605ee6cc6bc9,Family - extended,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
f6284d8d-14e4-4906-a6ec-5dfcdd62675c,7ccb45c1-0263-4057-856d-605ee6cc6bc9,Co-author,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
eecf58ab-27a5-4cda-a068-d13130ba3c2d,7ccb45c1-0263-4057-856d-605ee6cc6bc9,Co-author,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
4b0be842-63b2-415b-8762-9407c5bc44ce,f70b88bf-14ab-4d03-968a-4461fa37fd0e,Co-founder,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
9d804c3d-a4a4-4dea-940f-60c0d7b74419,f70b88bf-14ab-4d03-968a-4461fa37fd0e,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
3e876e2b-9513-4b74-8615-66ea985d7cf2,12b56280-ef2d-4753-807c-a9f958c77a2a,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
3c1107e2-8968-4862-a6c5-1426fb0691f7,12b56280-ef2d-4753-807c-a9f958c77a2a,Co-author,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
a5a5bfad-18db-400a-953c-696823222c96,12b56280-ef2d-4753-807c-a9f958c77a2a,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
5c2c81d8-3691-4654-b9c8-9d25c1f73b7d,12b56280-ef2d-4753-807c-a9f958c77a2a,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
304ef720-bd8d-4b8a-885d-a2b4fe8b1fed,982e344f-5a30-4708-86f3-90cdfc18858a,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
97fb7aab-d3ee-4a52-b4d8-87cbd44d2da1,982e344f-5a30-4708-86f3-90cdfc18858a,Mentor/Mentee,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
51badf6d-e3f4-4516-b1e1-650c1487e93a,78e30c1f-3001-4a92-afff-6d2f029829e0,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
02566141-6b8b-431a-be96-232fc318b69b,78e30c1f-3001-4a92-afff-6d2f029829e0,Co-founder,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
189d3a9d-4aef-43b3-b840-7e6f23e3cdd2,78e30c1f-3001-4a92-afff-6d2f029829e0,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
