id,donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at,last_interaction_date,is_active
a448b668-e349-4c87-b1a7-eae363d91596,e716d28f-b1d9-4e54-9107-6618a13ab5ca,f4686e78-cc16-4208-b09d-a41524ece694,Fellow Alumni,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a4acd306-3e52-4c06-8f30-9a192ac382f8,14aa0462-7a4a-44ce-8aa8-929039c42b50,72f246cf-48f3-4013-aeb2-e3636ccebf6a,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a54a5fbd-5e19-4805-9087-7fab02467479,f7cc4e1d-4b37-468d-aebe-e96507630ecb,9f3d65b1-49e0-46b2-8a99-57137de7775d,Mentor/Mentee,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a56e4449-e931-4384-9c09-a1ec235ca61c,ded02442-a6b2-4184-9e7d-e1629abca6e1,805c1ee8-d582-4aff-af64-35e837af444d,Fellow Alumni,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a594a913-ffbe-4281-a35a-e8a28ee36cb6,e9646556-1728-4b6b-aeb9-4174c9fea8c2,fc2976d6-4ed8-4f3c-973f-ca00b2794b52,Advisor/Advisee,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a5aaebfd-2032-4827-af73-7a86d22ee91e,cc80dd2c-7239-4612-84c8-40f9e131a70c,5f8a6ea4-f0a2-4b98-bbbc-3503bb1d120f,Reported to,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a736e1f4-ed6a-439c-ab8f-fb345b59be00,8f5ec432-5429-4c19-94de-b2319982c7d4,410fa169-fc21-4c6a-b56a-29c5d579e97d,Co-worker/Colleague,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a7445cae-7e58-4bb9-ab49-5e4f30a7ae48,a0f55c8a-8e41-48aa-96e2-33ff64a5c9b3,b6e5979f-6ed6-4e33-a50f-981a7637b212,Advisor/Advisee,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a7972388-fbd1-49bd-847a-6fe025c27a96,0093fcb3-b524-416f-b6fe-b8cae32d411a,ea682350-387b-4ae0-8b43-2a130bd135c3,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a7a5ef8b-049b-4370-afce-bc992d66da17,c004d851-2dc4-485a-baa3-9a9e44751a2c,69db4a94-2f02-4689-999c-5300dacf8d61,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a7d6829b-cc68-4390-a20d-48e423c22888,764c8faf-fd21-438e-91e4-a991a5f166a7,81853109-44b3-46e7-915b-933e9b7f39ea,Co-worker/Colleague,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a8ab8afd-122e-4f02-ad8f-e08a6ad094d5,9eb9950a-0bfd-4ea6-a60a-4cb469c044bd,daaa7116-a311-4aed-93b3-500e1302e814,Business Partner,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a8c33bf1-f4ec-41db-a051-63b481901cb7,110d3cfb-a2b4-4bc5-8b2d-0abf4c670fb7,8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a8c969aa-317b-4c68-bee7-d2be49205002,48cabd7f-0340-4676-a9f2-2a096a9cdf9a,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
a9ba61ee-5e46-40fa-a35f-b0d94f9e8214,b11dff27-27cc-4b5f-b628-39ac0ae923b5,3da61d27-cea9-4a4c-9c46-ba96abaa926e,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
aa0232eb-b570-4020-9776-2ef900216b9b,656db031-4b53-4d6c-ab60-a008ad0e1b33,78e7527f-d85a-4433-87e1-59448d3f1c44,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
aa2be777-9760-45f5-9eb9-de5f7eaae8dd,c852fe63-d58f-439f-86e9-59008c5b099e,b267e252-bc36-4817-ac07-e1f07ce173d4,Advisor/Advisee,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
aa3ec03b-a16d-4342-8c5e-3806787cf380,294d3756-5571-4a92-8bdf-94f3678d862c,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Mentor/Mentee,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ac86dc8d-deef-4e94-8ee3-9bf3632502fb,36c66176-2913-4faf-80df-7e4ca59c7ec5,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ad1a9225-fcc4-4251-a469-232a3e0837a6,c88b5fdd-4fa9-4821-a021-a9a305ae1056,826b176c-4bff-4cea-a78a-eeceb8347257,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ae4ca61e-82ed-4791-ab87-cdc9a54aa93b,d6b929f4-2852-4d6b-b816-2cf7812b7d4f,34220f8f-3c17-45d1-8c72-88ae381a6de8,Co-author,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ae6bd030-ee22-4e20-a1b0-3abd3e064c9e,2340712b-6ff2-419f-8a99-01f4057ee136,2862a95b-ef8b-4645-b623-103fd42b7e80,Co-founder,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b0127aab-8821-4dff-9fca-e1129d22d9bc,eeaf82e5-7d1f-4cee-b919-dd39f529c42a,bab4920a-9bdc-41c8-90fe-924015961032,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b03353db-7e33-40ce-bb0b-40ed718c27ee,93ace85f-3e3a-4534-a611-970a3f707ced,1a9c2063-77e6-4681-b33b-dc32fed47752,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b12be70b-6c3f-49b3-bb45-6a028f917e78,b1051b45-ff02-408f-bb8c-92b6611f659d,a77c6909-50e7-4309-bfd6-103f5b5e7fd0,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b17a52af-c262-472c-bc5a-3e6236fbf2ce,c11de772-c0c8-46b1-a39e-e8e0f8b7317a,daaa7116-a311-4aed-93b3-500e1302e814,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b1dc749d-b69d-407f-901b-ba1a3d6f5f91,346f3c8d-4239-412f-9af9-841e0e8d0163,72d98ef2-1157-4ac4-b160-3c251f8af2a9,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b20cc6d5-a5b0-48da-91ab-fb6822b69aac,0178e78b-ca2b-4c1d-8478-c54d654da361,67a6f86b-f086-4eb4-a2f1-924bb39c8401,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b2658562-2d20-4d25-9b1b-b20a4a113f3f,8343fb23-b137-4f10-8431-f112916914b2,e45038f7-784f-4e04-a167-9755f22dd960,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b29425c0-c0dc-455f-bd07-0d6347b8fefb,5831b241-ec64-421b-aa80-4b802bfed582,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b2d1f44d-140f-4d88-985d-26a130f897b9,608ac43e-ed0b-4f70-bbc4-3246df894656,410fa169-fc21-4c6a-b56a-29c5d579e97d,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b34114f5-eeac-4dfe-b2df-4b86c69e4c52,d1f61c0c-edf2-49bc-9b49-6fd0681e5316,a111d6f0-7c90-4bc0-9755-8175281868de,Co-founder,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b3527910-8765-4f81-b284-1ada6d7f0d59,b9a9b600-777c-49e9-9a37-c2371bb8c4e7,2ed86b15-7378-465e-ba18-ed252848712c,Reported to,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b57ec5d6-46dd-4475-99ed-6696e8ba35ba,81e7ea78-d24a-4a28-9a03-4d3aaa986b53,8f04dc00-46df-4c2a-a801-d3060f7a275b,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b6188ea2-2f90-43c1-b1d8-3c7b5e75d8ba,51bc23c5-e2f2-45ee-8541-33023c9c6b93,bf987358-1a34-4ef5-a0f7-b6d73e27fd09,Fellow Committee Member,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b7a2a20f-a6e5-454f-bfda-46c7794f454f,060bd9f8-b730-4977-806d-03e1dfe5cd42,c36f0ef4-9639-4852-a94b-849c94e30893,Fellow Alumni,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
b94fb247-dbc9-4cbf-9689-f01288073490,6402defd-144b-45fb-a5cc-8ff168b4db9a,8e5db93d-c20d-4a44-b7fb-f88f99349202,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ba217f40-8be8-43b4-b9bf-ec33c107f378,c672efb2-4938-40f7-8a3d-4e3c57da2858,8f04dc00-46df-4c2a-a801-d3060f7a275b,Friends with,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ba872715-aeb9-4086-b535-2f918108b5d6,f598296f-5282-4087-bc59-9858ea4452f8,565628d3-5892-4f3e-bcd3-61600d3181e9,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bab78f71-811c-45ad-b1bf-771b1273bee5,1c815e5f-1ef9-4a96-ae87-1ddfdb57650f,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Fellow Committee Member,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bae28b51-060a-4b95-b899-8994624e6568,ce681af8-71cf-4abf-958b-95559c3889f1,8a26a9e4-7864-4f1a-afed-af0a20b08a19,Fellow Committee Member,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bb10c7a3-6b16-45b8-909b-4d4946ba4be3,05772823-69a7-45c9-bd3a-beca07d3a481,b06e9c18-2542-496f-a9ff-3cd3131a766f,Fellow Committee Member,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bc5dcd2e-b9ec-407a-ac90-7386f0275254,70415692-1554-4dfe-9446-aa68827a8b6e,5ab17456-cc3d-456c-85a4-012e9d2ed334,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bca7279b-7817-4fc3-baa7-7503c1d4b737,9fb589c8-d65f-488e-b33e-428e969b6cd6,bf987358-1a34-4ef5-a0f7-b6d73e27fd09,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bcf73175-f19b-4510-9bc6-5d541330d91b,1df81b8d-32ee-4c9c-9120-2c842688ff43,ccc54d79-fa45-4eca-af0a-b54933ad9e9f,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bd0f52e5-25da-4d43-b007-9fc244d2ff72,0f3d3a3c-32e4-418f-a401-f27ca3a29698,8f5ec432-5429-4c19-94de-b2319982c7d4,Mentor/Mentee,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
be1b974a-0f99-447b-b435-fab2cd96028e,2b177450-699d-44b1-b572-0da4331c05eb,4ce63fb4-0066-4789-882c-cca3a4c6cfbc,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
be2dc524-7755-4896-8abf-b7c8044f4eee,94d05938-44cd-4d19-8e5f-a913422e3cca,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Fellow Speaker,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
be615ad6-363d-4637-90fe-b6585adc638d,01e97589-44e7-44d2-83ec-f215c6058414,9d1a3c93-dfae-4123-b989-8c3ac0e3ecc3,Family - extended,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
be9582d6-acbf-4dd4-98d5-dd15e352c066,3fd5da33-92af-46c6-a4e8-4d9b76079863,60ad3b01-6542-4e4e-b715-36d7cc9539ae,Advisor/Advisee,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bfcbd128-ce61-4655-a89f-eabaa74d5592,c70a5850-749e-4aec-81b3-b3ecbfb9e920,67a6f86b-f086-4eb4-a2f1-924bb39c8401,Fellow Speaker,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
bfeaafc7-68ea-4751-8f09-88aa46e1a765,d9141ff3-1ba0-400e-b91a-0db20e82620e,5842e994-9a95-4b66-94e1-02fac0214bfa,Co-founder,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c02add5b-7fbf-4265-a3ce-df0b8f3ece92,cc99978a-329c-4a17-bb42-7ec97b74a9cb,f7b53c95-8860-41c7-9311-f82c3ca9a3db,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c2a2a09d-145d-4922-ae91-ad96d5fb2ebe,98c0224f-b76a-4518-ae4a-fdaf2a641dad,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Co-worker/Colleague,6,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c318be1c-91b2-42c6-b3ec-c2433b76b0de,5db8cd02-0d7b-4130-8f5a-1956ee454186,4ac05beb-094a-4bce-b53a-9fee9d87022e,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c33355f2-0f9a-481f-a8bc-ff507deeddd1,e197d2ce-b409-4f7d-a30b-ac64189c5e5e,91ea5d72-1d40-45c6-a4cb-892ed1484ebe,Family - extended,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c33c1b03-ccb0-4b32-9a22-bdd8ad5cfa2b,5c2c81d8-3691-4654-b9c8-9d25c1f73b7d,12b56280-ef2d-4753-807c-a9f958c77a2a,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c3f1bb35-7412-4fb2-971b-5e5c65eb4232,3ce5f49a-1a6e-4439-a0b8-badf2c3d3524,dd601c90-61fb-419a-b070-bd0c79ee5895,Family - first level,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c44feb55-1b1a-4bcb-986a-572bab3bccee,cb27667e-2ebf-454d-927b-01295d0b52f9,34220f8f-3c17-45d1-8c72-88ae381a6de8,Friends with,6,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c4bb4c12-8609-404e-a071-73151b030f97,f071da9a-2d5b-4dff-a6a7-603b04805b62,177d7144-f619-4b7f-a4ee-0ba709093065,Co-author,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c4ddf21d-d0a7-44d0-8821-aa1ec617fc62,cb474fef-8992-4bca-9874-c4ddbf18e5ba,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Student/teacher,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c4ed6575-3bd3-40b3-ae32-5bed7a56687b,19e8ff80-c4dc-4bbc-a310-a044cc15730c,5ab17456-cc3d-456c-85a4-012e9d2ed334,Business Partner,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c5623391-0c6c-4d0f-b307-fc50a3108317,82c0f34c-6750-4512-9b29-377cd817a500,2df1fde1-8e0b-40d7-911a-5f2703edbd07,Co-worker/Colleague,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c645cacc-f1a5-401a-8217-68df5f572141,e8693f7e-c9f3-47eb-918b-cb7bdb711aec,e19658e5-b81b-441f-a613-dc3ec6507184,Family - first level,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c74ccd12-2139-4e4c-bba5-ecbb23408426,59a9c9c0-9076-46c5-ab43-ccd5c3c03cf9,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Family - first level,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c773dad8-2b09-4d81-8f5c-c3f127f0c38f,4445dd3e-ced6-4cd1-847c-0e0e75ac3258,6e0a2da3-f49c-4be0-ab34-5320a3cc74b1,Friends with,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c82b4ba5-5242-4e49-af89-a17d43af750a,f06a84ef-14a5-498b-8981-64c372698332,95ac62dc-dd42-4669-bd4e-fd05366dbdcb,Student/teacher,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c86a6e00-d82d-46e4-9d28-0b714457b88c,72640ec6-a58a-4646-b46c-e2e72a162e7a,b06e9c18-2542-496f-a9ff-3cd3131a766f,Family - first level,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c8c70b81-5878-4927-9c61-d5dcfb16e1aa,11ccec74-5a84-48ae-b300-67bbf4d1cb8e,49032342-3eaf-4285-bf1e-69a4aeb4322a,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c976bc23-1c88-4c2e-a77d-cfa3999f1070,18366e0a-d82e-485e-8dde-059e6463051d,0a81c4d2-4bbb-4f9d-a53a-caf49d5821ce,Advisor/Advisee,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c9eaea76-70ea-4cf6-bf6a-d443bb39999a,8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
c9f69273-d1e1-4f23-8590-941d5bc3086f,f70b88bf-14ab-4d03-968a-4461fa37fd0e,0496be7b-16fc-4c98-b744-4158eab6da46,Student/teacher,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cb6765c3-eaaf-4d54-a9e0-8c4871855a60,ad5f2272-be9b-467b-966f-abbf917fb623,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cbbd1c5e-97a3-421c-a654-4d9571ad345f,0748175f-9a12-4919-8233-33c7b187f869,98c0224f-b76a-4518-ae4a-fdaf2a641dad,Reported to,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cbc02d8d-4119-4cc0-a0c3-d02e3fedd012,36a86dfc-a4b1-4203-a96d-f2e6ba9db90a,de8b37f5-5829-444d-9f3f-53a893f1481f,Friends with,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cca0c9d5-1670-4ef0-ae39-8f2d49954d48,2b8ee594-8f21-4d3f-9de4-881662f13a31,74a5b0af-0c1c-49b2-827c-33b0388858b1,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cd1b5c4e-73ac-463b-b4bc-dda232219cb7,404da108-b23e-49d4-b688-ef6cd27efdb1,e1834296-55ee-4ca1-b52a-821fe749239c,Family - extended,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cd5150b8-d24b-48eb-8873-aad3730903f1,e3ca4e21-7acc-4620-9158-a6a8699bdb72,dd4dd762-8340-4723-aa99-89fbd89d0bcf,Reported to,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
ce115cbb-6389-426f-9b1e-50525fc433f3,0cd47a3a-4503-45bb-802c-b111b43cb890,3da61d27-cea9-4a4c-9c46-ba96abaa926e,Mentor/Mentee,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cf08a97c-575c-4beb-94de-dbec49c4d133,50c99fc5-89e6-40af-af3b-9696ea164ec2,4dd1701c-060e-446c-815d-bb496dbac2cf,Reported to,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
cf1063f4-3b3b-4bc5-aa5e-2cc9747f520e,2cbbea22-341d-4739-aad8-449aff8f7470,044b5b1b-62da-4416-aafe-25ea04e084d8,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d0230871-9b4d-4cb9-bc2a-9e8ed8a8ca40,ec9997a0-8df0-47c9-80c8-ae43b12baac4,11c7509f-1571-4298-af6f-c1bc99c68ee9,Fellow Alumni,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d07a0ddc-5d1b-4b55-9293-3acc8e150e93,6df91c5d-d64b-44aa-9cd4-3cea7a81c626,0496be7b-16fc-4c98-b744-4158eab6da46,Family - extended,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d09658b3-4b6d-443f-a175-4e9edff270cc,1632dcbc-873d-4a5a-8d48-7040bca9d63f,c710a691-e490-4ec0-acfd-6cd9d64147b7,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d09d843c-f11c-4aba-9a40-df4cb0f7ba67,f6ccd5df-76a0-4786-8d8f-426e0297d713,e50c537a-a003-451b-ab4d-ca47db4efc55,Advisor/Advisee,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d11e60d9-139d-4a65-949e-049b97e819ea,0f672771-5dcc-4a70-830c-1e9def14bb1a,3bc42d1e-d7a7-467b-9657-4ba80a9435c8,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d1691779-2a98-485e-af6a-4efcfe0d23e6,189d3a9d-4aef-43b3-b840-7e6f23e3cdd2,78e30c1f-3001-4a92-afff-6d2f029829e0,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d1852a16-7393-47d1-964c-816a0b9a7938,a17ef7bc-5a00-4c01-be28-613b90a5e81d,a77c6909-50e7-4309-bfd6-103f5b5e7fd0,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d1f1cea3-1e70-417c-a5e3-39c58a83465b,aee8cfca-87db-46d2-b391-e43201444ce6,e4cd9cf3-b717-4fcb-9390-172fbffc2ab1,Fellow Speaker,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d2a6a034-1148-465c-b607-42642b4c436f,50003772-4cf8-4853-b962-518ac259506f,3fd5da33-92af-46c6-a4e8-4d9b76079863,Fellow Committee Member,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d2f980bc-24fa-482a-823e-a222e5cb16a4,abcbb48f-b8a3-426f-8c5f-76efbc3829c0,98c0224f-b76a-4518-ae4a-fdaf2a641dad,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d3192457-96d2-458e-89fb-5f7fdb114ffa,59a5a27f-6eb2-4dd1-a884-81b16b3474f6,c36f0ef4-9639-4852-a94b-849c94e30893,Co-founder,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d31f1873-ef89-4257-a1a2-b0c77c7da7c8,2643dea1-ccbe-4dd7-ac97-a5a3d7a27e12,ea682350-387b-4ae0-8b43-2a130bd135c3,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
d3b70f27-13a7-4ad0-9f9a-664ee255e957,556ec505-4932-416e-b7d2-f79bce6db5f0,613675aa-9e33-4d93-89a2-22f0d4207036,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
